,m001_ALL0_4,m002_ALL5_14,m003_ALL15_34,m004_ALL0_34,m005_ALL35_69,m006_ALL70_79,m007_MEDICALb,m008_MEDICALc,m009_NONMEDb,m010_NONMEDc,m011_INFECTb,m012_INFECTc,m013_INTESTINb,m014_INTESTINc,m015_PULMTBb,m016_PULMTBc,m017_OTHERTBb,m018_OTHERTBc,m019_VIRALHEPb,m020_VIRALHEPc,m021_SCHISTOc,m022_ALLCAb,m023_ALLCAc,m024_MOUTHCAc,m025_NASOPCAc,m026_NPConlyc,m027_OESOPHCAc,m028_OESOPHCAc,m029_COLRECCAc,m030_LIVERCAb,m031_LIVERCAc,m032_PANCRSCAc,m033_BLADDCAc,m034_LARYNXCAc,m039_BRAINCAc,m040_LYMPHOMAc,m041_LEUKEMIAb,m042_LEUKEMIAc,m043_ENDOCRINb,m044_ENDOCRINc,m045_DIABETESc,m046_MALNUTRIb,m047_MALNUTRIc,m048_BLOODb,m049_BLOODc,m050_MENTALb,m051_MENTALc,m052_NERVOUSb,m053_NERVOUSc,m054_MENINGITb,m055_MENINGITc,m056_EPILEPSYb,m057_EPILEPSYc,m058_ALLVASCb,m059_ALLVASCc,m060_RHEUMHDb,m061_RHEUMHDc,m062_HYPTENSc,m063_IHDc,m064_STROKEb,m065_STROKEc,m066_VASC_STRb,m067_VASC-STRc,m068_ALLRESPb,m069_ALLRESPc,m070_PNEUMONb,m071_PNEUMONc,m072_COPDc,m073_DIGESTIVb,m074_DIGESTIVc,m075_PEPULCERc,m076_ENTCOLc,m077_INTESTOBc,m078_CIRRHOSb,m079_CIRRHOSc,m080_TOTLIVRb,m081_TOTLIVRc,m082_GALLBILc,m083_GENITURc,m086_RENALc,m089_ALLSKINc,m090_MUSCSKELc,m091_ILL_DEFb,m092_ILL_DEFc,m093_ACCIDENTb,m094_ACCIDENTc,m095_ROADACCb,m096_ROADACCc,m097_DROWNb,m098_DROWNc,m099_SUICIDEb,m100_SUICIDEc,m101_HOMICIDEb,m102_HOMICIDEc,m103_INFANT,m105_ALLCUMa,m106_MEDICALa,m107_NONMEDa,m108_RESPINFa,m109_ALLGIa,m110_CONGENITa,m111_NTDa,m112_CONGENHDa,m113_PERINATa,m114_LOWBTHWTa,m115_BTHTRAUMa,m116_RDSa,m117_NEOTETANa,m118_MALNUTRIa,m119_DROWNa
u002,-0.0,-0.0,0.2707723295063743,0.0,0.0,1.0860751910171729,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.21040854071096987,0.0,0.0,0.0,0.0,0.0,5.341210882147542,-0.0,0.0,-0.0,0.5886238952418505,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.238044884099519,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.13723493643027743,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
u003,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0036058836044582537,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.6422015027851037,-0.0,0.0,-0.0,-0.0,-0.0,0.001038967630665794,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.01808199312720771,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
u004,-0.0,-0.0,-1.7607728026827891,-2.5528126216179485,-0.0,0.0,-0.0,0.0,-0.0,-0.49607830022801197,-0.0,-1.140678054701508,-0.0,-0.6634967017332682,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.029274682592848485,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0040670131241309585,0.0,-0.0,-0.6326390496596846,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-1.0298145352711225,-6.062153180190522,-0.0,-1.003884149068159,-0.0,-0.2775652749980469,-0.0,0.0,-0.0,-0.0,-1.8666118814307395,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.5622902675032619,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.09720471084898012,-0.0,0.0
u005,0.0,0.0,2.508474848388745,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.25156056220423234,0.012996240528925378,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.016294020276714043,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.06267809281085603,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.5116244083409641,-0.5235263137320082,-6.890961996469994,0.0,-0.08452785515729039,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
q243,-0.0,-0.0,-0.0,-0.0,0.0,-1.1938797619880384,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.17596959912867305,-0.0811324877628308,-1.131195181574123,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-5.483517339599352,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.11057953330524219,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.17608442441375993,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.057544427981431195,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.049034289582785516,-0.031006332458402723,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.005766921215469719,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
q005,0.0,0.0,9.069536929415687,0.0,0.0,-3.0295844789734288,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.12183484037993593,0.022716900410857926,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.07467127304697474,-0.0,0.0,0.7439067467964801,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.21951164233585604,-0.0,0.0,4.4054598641562,0.0,-0.0,7.719022680249549,-1.017908438541021,-0.0,-0.0,-0.0,0.0,-0.39412215040376,-0.0,-0.0,0.0,-0.0,-0.6965417668187266,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.03318508183701963,0.0,-0.0,0.0,0.21768388035640096,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.9944718169532738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0
q184,0.0,0.0,0.2890475409022764,0.0,0.0,0.527410956334176,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.8476096057087644,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.2061217657232332,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.11739789316463616,-0.0,0.0,0.3103814303086647,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04553280267870284,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.42169224169356545,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0
q006,0.0,-0.0,-5.16384416456292,0.0,-0.0,-1.595606090612367,0.0,-0.0,-0.0,-1.0620027069918134,0.0,-0.0,-0.0,-0.9626234816078225,0.32289501057215986,-0.0,-0.0,-0.0,0.0,0.0,1.6557030752203152,0.0,0.2791201216941475,0.0,-0.0,-0.0,0.0,3.93875646344844,0.05421061334755942,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.9990251142805664,0.0,-8.174344055589836,0.08255697085493185,-0.9952892201718305,0.4477538187133551,-0.0,0.8710451528390849,-0.0,-0.0,0.17283867573461398,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.026700149762528273,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.4811103562280467,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.09399081566614201,-0.0,0.0
q094,0.0,-0.0,6.786395841416547,-0.0,-0.0,0.03984447786962223,-0.0,0.0,-0.0,-0.0,-0.0,-2.1197612154923067,-0.0,-0.3253756431084171,-0.0,-4.119087743694298,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.005919370599526482,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.1816562841727748,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,1.003248181059286,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.16681733036317942,0.0,-0.027438028886895612,-0.0,-1.7281124409869275,-0.0,-0.20552553196658818,0.2532995144187077,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.08938873629368271,-0.0,0.0
q095,-0.0,-0.0,-6.364370395272389,-0.0,-0.0,0.7344304497180832,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0018067814165511323,-0.0,-0.0,-0.0,-0.0,0.0,0.0,9.815377245192023,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.076577167809165,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.7988124601121736,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-9.516563588217005,-0.07293730803299978,-0.658236782329754,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.013645899897036117,-0.0,-0.0,-0.0,0.0,-0.0006334971231314305,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.37489604287117095,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.1501026737597525,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0
q096,-0.0,-0.0,-11.261832882731941,-0.0,0.0,-0.06395965092042168,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.5521567656442974,-0.20408448261222886,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.21145879323413821,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.035901613896149466,0.0,-0.4441599685992522,0.0,-0.6582180565749897,0.0,1.0784497303343956,-0.5618376467231303,-0.0,-0.0,-0.0,-0.0,-0.06899155879439256,0.0,-0.0,-0.0,0.0,-2.031787611131658,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.8176852012796244,-0.0,-0.0,0.0,-0.0,0.0,0.07401623529027705,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-1.0274128335100736,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.15467856263711763,-0.0,0.0
q097,0.0,0.0,13.262108980152885,0.0,0.0,1.402024948214958,0.0,0.0,0.0,0.0,0.0,0.0,0.48560351155770737,2.6153987186262904,0.10142695560644585,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.58718222081541,0.0,-0.0,-0.0,9.610619198159595,9.675266510441373,1.782681344373109,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.2467967327843854,0.3371152819390393,0.0,0.0,0.0,0.0,0.0,0.4294860571021387,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.6572878897363138,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.360238430651834e-05,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
q098,-0.0,-0.0,-8.705185351497343,-6.078370337407386,-0.0,1.674372446847967,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.43573154660352686,-0.0,-2.6770951112075507,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.18258813253361125,-0.0,-0.0,-0.0,-0.0,-0.0,-1.7229248909307424,-0.0,-2.847102127263271,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.6909553295148289,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.6387390912585833,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-6.625761617186295,-0.0,1.9330826363090625,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0
q099,0.0,0.14221085637154268,0.8258283030071143,0.0,0.0,-0.4735803934751014,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.3424785982673912,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32122385524648295,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,6.2190557681872045,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0005444710991152774,0.0,-0.2445990445749019,-0.0,-0.0,-0.0,0.0,1.0933948584188113,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0
q100,0.0,0.0,2.9161430441354033,0.0,0.0,-0.0012509554168771315,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.2783510978521718,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.6128817582467939,-0.0,0.0,14.804917194597046,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.07200172188337228,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0
q101,0.0,-0.0,0.9793831737191494,0.0,0.0,-0.0011330762009634336,0.0,0.0,-0.0,0.0,0.0,0.0,0.05061837752851642,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.14645516570293618,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-3.1344114852613245,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,3.0170428287759243,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.12306370684471994,-0.0,-5.4679205805809765,-0.0,-0.3310111769039914,-0.0,-0.0,-0.0,0.0,0.28901698166057105,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.04871981137193399,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0
q102,0.0,-0.0,-8.530152213157399,-0.0,0.0,-0.4526536428216587,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,1.0816087668539291,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.28212823041455154,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.213113835148445,-0.0,-0.0,0.0,-0.019573139334982514,0.0,-0.0,-0.0,-0.0,0.0,0.16750067109441388,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.035237110501059474,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
q103,0.0,0.0,-0.0,0.0,0.0,0.9300824343487671,0.0,0.0,-0.0,-0.0,0.0,0.0,0.02167965935969622,0.8295854074538704,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06149391708700645,0.0,0.0,-0.0,0.0,0.03652211915434037,4.723422806128495,0.0,0.0,0.0,0.0,0.0,0.6816984796603478,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.024969903120527177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.08240053747644546,0.0,0.0
q104,0.0,-0.0,-3.843122576411376,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.048737450870239896,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.913297454121624,0.0,-0.6615721036506819,-0.0,0.0,0.007584832437593837,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.12126949926027425,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0
q105,0.0,-0.0,3.4924146698066916,0.0,0.0,1.3533255509122857,-0.0,0.0,0.0,4.923336528894675,-0.0,0.0,0.0,0.0,-0.011692778223302315,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.09126104171737649,0.0,0.0,1.0181139328833078,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,2.7575924065272144,-0.0,0.0,-0.0,19.322695267236853,-0.0,-0.0,18.34262436055536,0.04487297325431631,-0.0,-0.0,-0.0,-0.0,0.10432024097576051,-0.0,-0.0,-0.0,0.0,-0.14855228638634047,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.6890842890470374,4.730132839273603,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
q106,0.0,-0.0,-5.808461748382824,-0.0,0.0,-0.3741585460758269,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.801221592633628,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.03366330255133264,-0.0,-0.0,-0.0,0.0,-0.0,-0.3277590250063616,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.8588328468397227,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.092944357481286,-0.0,8.416867058714335,-0.399187018803247,0.0,-0.0,19.676768538508103,-0.0,-0.0,29.36733077177844,-1.0267208317284595,-0.0,-0.0,-0.0,-0.0,-0.13978054830683795,-0.8672175226183431,-0.0,-5.78440374719614,-0.0,-2.8420901217105046,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.3220809134047946,-0.0,-0.0
q107,-0.0,-0.0,1.5089208300347399,-0.757504293642901,0.0,-0.9178872906779127,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.5107343256509043,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.11843769932936714,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-3.014454081733465,-0.0,-2.9383126260043624,-2.1904775504362606,-0.0,-0.4175314032265391,-0.0,-0.0,-0.12901545879373671,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.7701057934061927,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
q108,-0.0,-0.0,-0.0,-0.0,-0.0,-4.024321431814054,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.29767709602710696,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.30414373730759,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.16510757450066735,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.01563308177405108,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.4124596777281337,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0
